date,max_temperature,min_temperature,avg_relative_humidity,avg_dew_point,avg_wind_speed,avg_pressure_sea,avg_pressure_station,precipitation,rain,snow,avg_temperature
2014-06-28,28.5,18.8,64,16.1,11.5,102.12,100.06,0,0,0,23.65
2014-06-27,27.5,16.2,53,12.7,11,102,99.93,0,0,0,21.85
2014-06-26,26.5,18,69,13.8,11,101.63,99.57,0,0,0,22.25
2014-06-25,23.1,18.4,87.5,18.6,9.5,101.28,99.23,21.6,21.6,0,20.75
2014-06-24,28.5,17.4,79,18.4,18.5,101.19,99.14,12.8,12.8,0,22.95
2014-06-23,24.9,15,70,12.8,12,101.51,99.44,1.2,1.2,0,19.95
2014-06-22,25.7,13.5,48,8.8,12,101.55,99.48,0,0,0,19.6
2014-06-21,22.6,15.6,46,6.3,12,101.52,99.44,0,0,0,19.1
2014-06-20,21,12.1,53,7.2,11,101.83,99.76,0,0,0,16.55
2014-06-19,24.5,14.3,58.5,9.5,16.5,101.95,99.88,0,0,0,19.39
2014-06-18,25.6,17.2,76,16.6,16,101.46,99.39,0.2,0.2,0,21.4
2014-06-17,31.4,16.5,71,17.2,22.5,101.11,99.06,22.8,22.8,0,23.95
2014-06-16,24,12.9,72.5,12.5,10.5,101.76,99.69,1,1,0,18.45
2014-06-15,21.1,9.7,65.5,8.8,11,102.14,100.04,0,0,0,15.4
2014-06-14,19.8,10.7,62.5,7.7,16.5,101.76,99.67,0,0,0,15.25
2014-06-13,24.2,11.5,67,12.1,20,101,98.94,0,0,0,17.85
2014-06-12,26.9,16.5,79.5,17.4,16,100.83,98.78,0,0,0,21.7
2014-06-11,24.3,16,75,14.6,13,101.19,99.14,24.2,24.2,0,20.14
2014-06-10,23.8,14.8,56.5,11.3,10.5,101.47,99.41,0,0,0,19.3
2014-06-09,26.3,13.1,67,12.2,15,101.51,99.44,0,0,0,19.7
2014-06-08,20.2,13.1,63,9.4,14,101.23,99.16,3.6,3.6,0,16.64
2014-06-07,25.2,11,37.5,1,10,101.66,99.59,0,0,0,18.1
2014-06-06,25.1,9.4,53.5,5.2,10.5,101.53,99.45,0,0,0,17.25
2014-06-05,18,11,66,7.3,21.5,101.12,99.05,0,0,0,14.5
2014-06-04,22.4,12.2,58.5,7.3,21.5,101.06,99,0,0,0,17.29
2014-06-03,28.2,12.5,69,14.8,25.5,100.9,98.86,5.8,5.8,0,20.35
2014-06-02,29.7,13.3,66,13.1,19,101.47,99.41,3.4,3.4,0,21.5
2014-06-01,22.3,11.4,51.5,6.6,10.5,102.19,100.1,0,0,0,16.85
2014-05-31,21.8,11.2,52,5.7,13.5,102.46,100.37,0,0,0,16.5
2014-05-30,25.4,10.8,61,9.9,14,102.14,100.06,0,0,0,18.1
2014-05-29,18.7,12.5,72.5,10.3,9.5,102.08,99.99,0,0,0,15.6
2014-05-28,16.8,12.1,74,11,15.5,101.63,99.56,0,0,0,14.45
2014-05-27,30,16.5,62,16.1,20.5,100.98,98.94,10.2,10.2,0,23.25
2014-05-26,29.4,17.4,44.5,10.7,24.5,101.44,99.39,0,0,0,23.4
2014-05-25,27.5,10.6,46,7.2,13.5,101.89,99.81,0,0,0,19.05
2014-05-24,24.7,10.2,49,5.2,13.5,101.95,99.87,0,0,0,17.45
2014-05-23,18.1,9.2,74,9.1,20.5,101.58,99.49,0,0,0,13.65
2014-05-22,20.5,10.6,74.5,10.6,19.5,101.13,99.06,0,0,0,15.55
2014-05-21,20.1,11.2,76,10.8,9.5,101.19,99.11,0,0,0,15.65
2014-05-20,18.4,9.7,64,8.1,12,101.88,99.79,1.2,1.2,0,14.05
2014-05-19,21.8,7.5,59,6.3,15,102.24,100.13,0,0,0,14.65
2014-05-18,15,4.1,68.5,4,11.5,102.32,100.2,1.4,1.4,0,9.55
2014-05-17,13.9,2,58.5,0.1,15.5,101.87,99.75,0,0,0,7.95
2014-05-16,13.2,4,73.5,5.8,15.5,101.39,99.3,3.8,3.8,0,8.6
2014-05-15,19.6,10.4,88.5,12.4,11.5,101.28,99.2,12.6,12.6,0,15
2014-05-14,19.1,10.4,82,12.1,12.5,101.83,99.75,12,12,0,14.75
2014-05-13,20.8,12.2,78,12.9,10.5,101.69,99.61,5.4,5.4,0,16.5
2014-05-12,21.2,13,53,6.9,9.5,101.74,99.66,0.4,0.4,0,17.1
2014-05-11,24,6.1,54,4.2,15,101.69,99.59,0,0,0,15.05
2014-05-10,20.4,7.4,55,8.7,23.5,101.03,98.97,0,0,0,13.89
2014-05-09,19.8,11.2,59.5,7.4,16,101.12,99.06,1.2,1.2,0,15.5
2014-05-08,18.7,9.9,40,2,15,101.81,99.71,0,0,0,14.3
2014-05-07,13.9,3.5,45,-3.3,17,102.22,100.11,0,0,0,8.69
2014-05-06,15.5,5.1,51,-0.6,14.5,101.85,99.74,0,0,0,10.3
2014-05-05,15.2,2.4,60.5,0,13,101.68,99.57,0,0,0,8.79
2014-05-04,14.1,4.6,58.5,1,35,101.11,99.01,0,0,0,9.35
2014-05-03,13.6,6.3,79,5.5,26,100.53,98.44,4.8,4.8,0,9.94
2014-05-02,12.7,6.6,76.5,5.4,19.5,100.67,98.58,0.6,0.6,0,9.64
2014-05-01,15.2,6.2,74.5,6.2,17.5,100.71,98.61,2.6,2.6,0,10.7
2014-04-30,6.9,5.8,89.5,4.8,19.5,101.36,99.24,6,6,0,6.35
2014-04-29,8.5,6.1,78,4,24,101.51,99.4,27.6,27.6,0,7.3
2014-04-28,13,2.5,53,-1.9,18.5,101.9,99.79,0,0,0,7.75
2014-04-27,12.7,1.7,57.5,-1.9,16,102.11,99.98,0,0,0,7.19
2014-04-26,10.6,3.1,73,1.6,19.5,101.3,99.19,0,0,0,6.85
2014-04-25,9.7,3.8,60,-2.3,23,101.01,98.92,5,5,0,6.75
2014-04-24,13.1,-1.1,39.5,-8.3,13.5,101.94,99.82,0,0,0,6
2014-04-23,9.2,1.1,52.5,-4.9,28.5,101.29,99.18,0,0,0,5.15
2014-04-22,14.4,4.3,77.5,6,21.5,100.34,98.26,2.8,2.8,0,9.35
2014-04-21,19.4,5.7,49.5,2,10,101.31,99.22,0,0,0,12.55
2014-04-20,12.8,2.1,52,-1.8,9.5,102.59,100.45,0,0,0,7.45
2014-04-19,11.1,-0.2,59,-1.9,14,102.97,100.83,0,0,0,5.45
2014-04-18,11.3,0.9,70.5,2.4,17,102.61,100.47,0.4,0.4,0,6.1
2014-04-17,8.4,-0.9,59.5,-4.7,16.5,103.15,100.99,0,0,0,3.75
2014-04-16,4,-6.9,52,-8.9,16,102.92,100.74,0,0,0,-1.45
2014-04-15,1.5,-5.4,73,-5.8,30.5,101.32,99.19,7.8,4.6,3,-1.95
2014-04-14,21.8,1.4,70.5,7,33,100.28,98.23,4,4,0,11.6
2014-04-13,22.7,5.2,73,8.6,19,101.17,99.08,6,6,0,13.95
2014-04-12,14.6,3.8,60,1.2,9,101.94,99.83,5.4,5.4,0,9.19
2014-04-11,14.2,2.4,59,-1.4,12.5,101.5,99.41,0,0,0,8.29
2014-04-10,19.6,3.1,57,1.8,32,100.88,98.78,0,0,0,11.35
2014-04-09,10.4,0.6,54,-4.5,18,101.11,99.01,0,0,0,5.5
2014-04-08,12.3,1.1,70,0.5,27.5,100.01,97.92,4,4,0,6.7
2014-04-07,9.6,-0.3,68,-0.3,17,100.91,98.81,13.4,13.4,0,4.64
2014-04-06,11.4,-4.3,59.5,-3.8,11.5,102.14,99.99,0,0,0,3.55
2014-04-05,3.8,-2.3,65.5,-3.8,28,101.19,99.06,0,0,0,0.75
2014-04-04,6.7,1.4,79,0.4,21,100.66,98.54,9.2,9.2,0,4.05
2014-04-03,4.2,-2.7,60.5,-6.2,19,102.12,99.97,0,0,0,0.75
2014-04-02,7,-1.2,60,-4.7,21,101.98,99.83,0,0,0,2.9
2014-04-01,7.7,1.2,61.5,-1.7,18,101.47,99.35,0,0,0,4.45
2014-03-31,11.2,-0.9,44,-7.9,15,102.18,100.03,0,0,0,5.15
2014-03-30,6.6,-1.7,49,-8.3,27.5,101.83,99.69,0,0,0,2.44
2014-03-29,2.4,0.8,73,-2.8,15.5,102.11,99.97,0,0,0,1.6
2014-03-28,10,1.5,83.5,2.7,21,101.33,99.21,4.2,4.2,0,5.75
2014-03-27,3.4,-9.7,67.5,-7.6,12.5,101.89,99.73,1.6,1,0.6,-3.14
2014-03-26,-4.2,-12.3,49.5,-17.2,20,102.28,100.09,0,0,0,-8.25
2014-03-25,0.8,-10.2,61.5,-11.2,20.5,101.53,99.38,0,0,0,-4.69
2014-03-24,-3.2,-11.7,55.5,-14.3,15.5,102.31,100.12,0,0,0,-7.44
2014-03-23,-4.5,-10.6,57,-14.9,22.5,102.42,100.24,0,0,0,-7.55
2014-03-22,3.5,-7.5,76,-7.1,25,101.18,99.05,1.2,0,1.2,-2
2014-03-21,4.2,-4.6,62.5,-6.5,16.5,101.57,99.42,0,0,0,-0.19
2014-03-20,2.9,-2.8,74,-2.5,32.5,100.84,98.72,0,0,0,0.05
2014-03-19,5.8,-0.6,80,-0.4,14.5,101.01,98.89,2.8,2.8,0,2.6
2014-03-18,2.1,-8.7,63,-8.8,13.5,102.02,99.86,0,0,0,-3.3
2014-03-17,-4,-16,61,-16.6,16,102.2,99.99,0,0,0,-10
2014-03-16,-8.4,-14.5,54,-18.3,20.5,102.76,100.56,0,0,0,-11.45
2014-03-15,4.7,-8.6,70,-6.5,34,101.18,99.06,0,0,0,-1.94
2014-03-14,9.8,-7.1,59.5,-6,29.5,100.8,98.65,0,0,0,1.35
2014-03-13,-7.1,-17,54,-18,28.5,101.48,99.28,0,0,0,-12.05
2014-03-12,2.4,-15.1,75,-10.1,27,100.62,98.47,8.4,0,9.2,-6.35
2014-03-11,10.1,1.6,67,-0.8,12,100.37,98.26,0,0,0,5.85
2014-03-10,6.8,-0.1,71,-2.6,15.5,100.35,98.23,0,0,0,3.35
2014-03-09,0.4,-10.9,66,-9.8,26,101.51,99.35,0,0,0,-5.25
2014-03-08,2.2,-8.1,72,-8,18,101.51,99.36,0,0,0,-2.95
2014-03-07,2.4,-13.7,69,-8.3,7.5,101.78,99.62,0,0,0,-5.65
2014-03-06,-4.8,-11.2,71,-11.8,18.5,103.12,100.9,2.4,0,10.6,-8
2014-03-05,-6,-14.6,63,-14.8,14,103.11,100.89,0,0,0,-10.3
2014-03-04,-8.9,-17.7,68,-16.7,9.5,102.73,100.49,1,0,2,-13.3
2014-03-03,-12.1,-19.6,56.5,-22.9,17,102.88,100.62,0,0,0,-15.85
2014-03-02,-9.9,-17.6,63,-17.9,19,102.49,100.28,1.6,0,1.8,-13.75
2014-03-01,-2.5,-11.4,63.5,-11.9,19,102.1,99.91,3.8,0,4.2,-6.95
2014-02-28,-8.1,-19.8,54.5,-19.9,15,102.68,100.44,0,0,0,-13.95
2014-02-27,-9.4,-17.2,57.5,-18.8,34.5,101.07,98.87,0.2,0,0.2,-13.3
2014-02-26,-10,-15.8,62,-18.1,28,101,98.81,0,0,0,-12.9
2014-02-25,-7,-11.8,70,-13.8,22.5,101.56,99.38,0,0,0,-9.4
2014-02-24,-6.1,-10.5,66,-12.9,26.5,101.69,99.51,0,0,0,-8.3
2014-02-23,-1.1,-6.4,62,-9.9,27.5,101.42,99.27,0,0,0,-3.75
2014-02-22,2.1,-2.3,57,-6.8,39,100.89,98.76,0,0,0,-0.09
2014-02-21,4.4,-0.8,76,-2.6,34.5,100.21,98.1,5.6,5.6,0,1.8
2014-02-20,2.2,-3,85.5,-2.5,15.5,101.29,99.15,15,11.2,3.2,-0.39
2014-02-19,5.5,-6.3,76,-3.4,14.5,101.01,98.86,0.2,0.2,0,-0.39
2014-02-18,-1.2,-4.7,78.5,-6.1,20,101.06,98.91,4.2,0,4.4,-2.95
2014-02-17,-3.2,-17.3,63.5,-14.8,21,102.14,99.94,1.2,0,1.2,-10.25
2014-02-16,-8,-15.4,66,-17,17,102.22,100.02,0.4,0,0.4,-11.7
2014-02-15,-3.8,-14.1,71,-12.2,17.5,101.26,99.09,0,0,0,-8.94
2014-02-14,-0.6,-7,73.5,-8.7,16.5,100.24,98.11,0.2,0,0.2,-3.8
2014-02-13,-2.5,-15.1,68,-13.6,9.5,101.12,98.96,0,0,0,-8.8
2014-02-12,-7.2,-21.3,70.5,-18,9,102.76,100.53,0,0,0,-14.25
2014-02-11,-9.8,-17.4,65.5,-18.1,15,103.11,100.88,0,0,0,-13.6
2014-02-10,-6.8,-13.4,67,-16.2,17.5,102.4,100.2,0,0,0,-10.1
2014-02-09,-8.3,-16.1,83.5,-14.1,9,101.98,99.77,2.4,0,2.6,-12.2
2014-02-08,-10.2,-18,73,-18.1,10,102.55,100.31,0.4,0,0.4,-14.1
2014-02-07,-10.2,-16.3,68.5,-17.2,25,102.42,100.2,0,0,0,-13.25
2014-02-06,-7.7,-17.1,75.5,-14.8,17.5,102.49,100.28,0,0,0,-12.4
2014-02-05,-6.3,-14.8,77,-12.7,27.5,101.92,99.73,11.2,0,14.9,-10.55
2014-02-04,-4.7,-15.7,72,-12.8,8,102.94,100.73,1,0,1,-10.19
2014-02-03,-4,-14.3,68,-13.7,11,102.72,100.51,0,0,0,-9.15
2014-02-02,0.2,-8.4,82.5,-5.6,18.5,101.8,99.64,0,0,0,-4.1
2014-02-01,0.6,-3.7,88.5,-3.5,10,101.6,99.45,12.4,0,11,-1.55
2014-01-31,0.2,-4.3,74,-5.8,16,101.61,99.45,0,0,0,-2.04
2014-01-30,-2.1,-13.1,59,-12.9,20,101.69,99.51,0.4,0.2,0.4,-7.6
2014-01-29,-10.1,-18.5,65,-20,27.5,101.99,99.78,0,0,0,-14.3
2014-01-28,-12.5,-20.3,64,-21.6,29,102.39,100.15,0,0,0,-16.39
2014-01-27,-4.8,-17.4,70,-15.2,28.5,100.74,98.57,2,0,2.4,-11.1
2014-01-26,-4.9,-18.1,72.5,-14.8,19.5,100.14,97.98,1,0,1.4,-11.5
2014-01-25,-3.3,-17.1,72.5,-13.7,29.5,99.68,97.54,3.6,0,4.2,-10.2
2014-01-24,-8.7,-19.6,66.5,-17.5,25.5,101.57,99.35,0.6,0,0.6,-14.15
2014-01-23,-14,-19.5,67.5,-20.2,16.5,102.39,100.14,0.2,0,0.4,-16.75
2014-01-22,-13,-23.5,62.5,-22.2,10,102.01,99.77,0,0,0,-18.25
2014-01-21,-16.9,-21.2,62,-24.1,16.5,102.16,99.92,0,0,0,-19.04
2014-01-20,-2.7,-17.3,73.5,-12.5,22,100.92,98.76,0.8,0,1,-10
2014-01-19,-2.7,-8.8,78.5,-8.8,23,100.33,98.19,0.6,0,0.6,-5.75
2014-01-18,-2.7,-8.5,79.5,-7.9,20.5,101.12,98.97,0.6,0,0.6,-5.6
2014-01-17,1.4,-2.9,77.5,-4.6,13.5,100.83,98.69,2.4,0,2.6,-0.75
2014-01-16,-0.9,-5.4,73,-6.7,15,101.19,99.04,1.6,0,1.6,-3.15
2014-01-15,0.7,-5.9,73,-5.3,25,101.11,98.97,0,0,0,-2.6
2014-01-14,4.2,-0.6,78,-0.5,10,100.59,98.48,0,0,0,1.8
2014-01-13,7.5,0.5,74.5,0.6,16.5,100.7,98.59,1,1,0,4
2014-01-12,2.3,0.4,75.5,-2.4,25.5,100.61,98.49,0,0,0,1.35
2014-01-11,6.8,1.6,88,2.4,19.5,99.91,97.81,7.8,7.8,0,4.2
2014-01-10,2.7,-8.1,90.5,-4.3,6.5,101.99,99.82,3,1.2,1.8,-2.7
2014-01-09,-6.2,-16,72.5,-13.8,9,103.35,101.12,0.2,0,0.2,-11.1
2014-01-08,-9.1,-17.5,69.5,-17.9,17,102.91,100.67,0,0,0,-13.3
2014-01-07,-17.3,-24.2,66.5,-24.9,35,101.79,99.56,0,0,0,-20.75
2014-01-06,-0.1,-17.5,81.5,-11.1,36.5,99.96,97.82,5.2,4,1.2,-8.8
2014-01-05,-0.1,-2.6,92.5,-2.3,11.5,100.76,98.63,14.4,1.8,11.6,-1.35
2014-01-04,-0.4,-9.2,69,-9.8,23.5,101.86,99.67,0.4,0,0.4,-4.8
2014-01-03,-9.2,-23.8,57,-21.9,15,102.65,100.38,0,0,0,-16.5
2014-01-02,-15.2,-20,60,-23.2,27,102.43,100.19,0.8,0,1,-17.6
2014-01-01,-10,-15.3,58.5,-19.9,16,102.79,100.58,0,0,0,-12.65
2013-12-31,-7.1,-11,72.5,-12.6,23.5,102.01,99.83,0.6,0,0.6,-9.05
2013-12-30,-8,-11.3,57.5,-17.1,22,101.79,99.62,0,0,0,-9.65
2013-12-29,4.8,-8,75,-5.8,23,100.76,98.64,0,0,0,-1.6
2013-12-28,3.4,1.5,81,-0.9,18,101.57,99.43,0,0,0,2.45
2013-12-27,1.5,-5.9,77,-5.8,16.5,102.1,99.93,0,0,0,-2.2
2013-12-26,-0.7,-6.9,84.5,-7,17,102.14,99.97,3,0,3.4,-3.8
2013-12-25,-3.8,-17,83.5,-13.4,9.5,102.81,100.58,2.4,0,4.5,-10.4
2013-12-24,-8,-15.8,75,-14.3,18,102.97,100.75,0.4,0,0.4,-11.9
2013-12-23,1,-8.5,83.5,-5.5,15,102.01,99.85,0,0,0,-3.75
2013-12-22,1.9,-2.6,89.5,-1.8,12,100.94,98.81,14,13.6,0.4,-0.35
2013-12-21,0.2,-1.2,93.5,-1.3,14,101.05,98.91,16.6,16.6,0,-0.5
2013-12-20,0.6,-0.5,95,-0.6,10.5,101.22,99.08,9.6,8.6,1,0.04
2013-12-19,2.5,-3.2,79.5,-4.2,13,101.43,99.28,1.2,0,1.2,-0.35
2013-12-18,-0.9,-5.7,76,-6.4,21,101.56,99.4,0,0,0,-3.3
2013-12-17,-4.2,-15.4,81.5,-11.5,10.5,101.64,99.45,2.4,0,2.6,-9.8
2013-12-16,-8,-17.8,69,-16.4,13.5,101.78,99.58,0.2,0,0.2,-12.9
2013-12-15,-4.6,-13.8,79.5,-11.6,24,100.93,98.76,2.2,0,3,-9.19
2013-12-14,-11.1,-14.7,70,-16.9,19.5,102.1,99.88,7.2,0,10.4,-12.89
2013-12-13,-4.9,-12.8,70,-13.8,24,102.4,100.2,0.2,0,0.2,-8.85
2013-12-12,-7.4,-11.8,67.5,-13.8,21,102.24,100.04,0,0,0,-9.6
2013-12-11,-4.4,-11,66,-12.5,27,102.26,100.07,0,0,0,-7.7
2013-12-10,-4.3,-9.6,66,-11.7,25,101.58,99.41,0,0,0,-6.94
2013-12-09,1.2,-4.4,80,-5.1,29,101.48,99.34,1.8,0,1.4,-1.6
2013-12-08,-1.1,-8.6,60.5,-10.2,14,102.86,100.67,0,0,0,-4.84
2013-12-07,-1.3,-8,59.5,-10.8,21,103.07,100.88,0,0,0,-4.65
2013-12-06,1.8,-2.5,60.5,-7,20.5,102.09,99.95,0,0,0,-0.35
2013-12-05,15.6,1.8,74,3.2,21,101.1,99,0,0,0,8.69
2013-12-04,4.6,0.5,86,0.6,14,101.35,99.22,3,3,0,2.54
2013-12-03,3.6,-4,69,-3.9,7.5,101.51,99.37,0,0,0,-0.19
2013-12-02,2.5,-0.9,79.5,-2.5,10,101.29,99.16,0,0,0,0.8
2013-12-01,3.2,1.3,83.5,-0.4,6.5,101.71,99.57,1,1,0,2.25
2013-11-30,2.1,-3.7,62.5,-6.8,14,103.01,100.83,0,0,0,-0.8
2013-11-29,-2.1,-10.5,68.5,-11.4,9.5,103.62,101.42,0,0,0,-6.3
2013-11-28,-3.2,-10,68.5,-9.8,17,102.42,100.24,0.2,0,0.2,-6.6
2013-11-27,0.5,-7.5,75.5,-5.8,25.5,101.13,98.98,1.4,0,1.6,-3.5
2013-11-26,1.5,-0.9,83.5,-2.4,11,101.53,99.39,2.6,0.2,2,0.3
2013-11-25,2.4,-8.1,61,-9.2,24.5,102.35,100.17,0,0,0,-2.84
2013-11-24,-5.1,-12.8,69.5,-12.9,19.5,102.88,100.68,0,0,0,-8.94
2013-11-23,0.3,-11.7,68.5,-9.4,27.5,102.22,100.05,1,0,1,-5.69
2013-11-22,8.6,-1.4,85,0.6,24.5,102.03,99.89,4.8,4.8,0,3.59
2013-11-21,7,0.8,79.5,0.2,12,102.68,100.53,2.2,2.2,0,3.9
2013-11-20,3.5,-5.5,71,-5.2,15.5,103.31,101.13,0,0,0,-1
2013-11-19,2.8,-3.3,63.5,-4.9,20.5,102.36,100.2,0,0,0,-0.25
2013-11-18,11.4,1.2,71.5,1,39.5,100.26,98.18,0.6,0.6,0,6.3
2013-11-17,14.8,9.2,80.5,8.7,27,100.22,98.15,12.4,12.4,0,12
2013-11-16,11.7,3.8,68.5,2.5,12,101.87,99.75,0,0,0,7.75
2013-11-15,12.6,4.4,50.5,-2.5,15,101.76,99.64,0,0,0,8.5
2013-11-14,10.6,-0.2,50,-4.7,26,101.7,99.57,0,0,0,5.2
2013-11-13,3.5,-7,62,-8,21.5,102.43,100.26,0,0,0,-1.75
2013-11-12,1.1,-6.2,62.5,-8.8,26,102.66,100.49,0,0,0,-2.54
2013-11-11,6.2,-3.4,72,-3,20.5,101.75,99.62,0.6,0.6,0,1.4
2013-11-10,7.6,0.6,73.5,0.4,38,101.54,99.42,1.2,1.2,0,4.09
2013-11-09,10.2,0.3,69.5,1.4,18.5,101.56,99.44,0.4,0.4,0,5.25
2013-11-08,5.4,0.5,69,-2.4,20,101.97,99.83,0,0,0,2.95
2013-11-07,7.8,2.2,66,1.4,27.5,101.3,99.19,0,0,0,5
2013-11-06,16,7.6,74.5,7.8,21.5,101.64,99.53,4.8,4.8,0,11.8
2013-11-05,12.1,2.4,68,1.1,13,102.8,100.66,0,0,0,7.25
2013-11-04,5.4,-4.6,65,-5,13.5,103.39,101.22,0,0,0,0.4
2013-11-03,4,-2.7,53.5,-8.2,11.5,102.7,100.54,0,0,0,0.64
2013-11-02,8.3,0,79.5,1.4,16.5,101.04,98.94,2,2,0,4.15
2013-11-01,16,6.9,77.5,9.7,32.5,99.37,97.32,2,2,0,11.45
2013-10-30,10.6,4,76.5,3.1,7,102.22,100.09,0,0,0,7.3
2013-10-29,7.2,-2.9,67,-2.2,9.5,102.97,100.81,0.4,0.4,0,2.15
2013-10-28,7.4,-1.7,57,-2.5,18,102.34,100.2,0,0,0,2.85
2013-10-27,8.8,1.7,73.5,0.6,15,101.36,99.24,0.4,0.4,0,5.25
2013-10-26,6.8,2.4,70.5,0.2,28.5,101.24,99.14,9.8,9.8,0,4.59
2013-10-25,10.4,1.6,70.5,0.4,20,102.04,99.91,0.8,0.8,0,6
2013-10-24,8.9,0.1,71,0.7,23.5,101.33,99.2,0,0,0,4.5
2013-10-23,9.2,0.7,63,-1.3,20.5,100.85,98.74,0,0,0,4.94
2013-10-22,8.3,3.1,70,1.3,23,100.92,98.82,0,0,0,5.7
2013-10-21,16.3,6.8,77.5,6,21,101.07,98.98,8,8,0,11.55
2013-10-20,13.5,2.7,68.5,3,19.5,101.15,99.04,0,0,0,8.1
2013-10-18,15.3,7.6,71,5.9,17,100.92,98.83,0.2,0.2,0,11.45
2013-10-17,16.2,9.6,77.5,9.4,11.5,100.89,98.81,8.4,8.4,0,12.89
2013-10-16,21.3,10.3,77.5,12.1,17.5,100.91,98.85,13.6,13.6,0,15.8
2013-10-15,17.3,5.9,75,9.2,13.5,101.94,99.85,0.2,0.2,0,11.6
2013-10-14,18,6.7,70.5,8.1,14,102.7,100.58,0,0,0,12.35
2013-10-12,20.6,6.2,65,8.6,11.5,102.17,100.08,0,0,0,13.4
2013-10-11,20.2,6.3,60.5,6,8,102.18,100.08,0,0,0,13.25
2013-10-10,19.6,7.3,69.5,8.3,9.5,102.37,100.26,0,0,0,13.45
2013-10-09,17.8,6.5,68,7.8,10.5,102.74,100.63,0,0,0,12.15
2013-10-08,16.9,6.4,71.5,7.3,10,102.3,100.19,0,0,0,11.64
2013-10-07,19.1,7,86,11.9,15.5,101.08,99.01,8.8,8.8,0,13.05
2013-10-06,19,14,81.5,13.8,13.5,100.99,98.96,1.6,1.6,0,16.5
2013-10-05,17.1,13,76.5,11.1,12.5,101.83,99.76,2.2,2.2,0,15.05
2013-10-03,21.4,7.7,49.5,6.9,9,101.83,99.77,1.2,1.2,0,14.55
2013-10-02,24.8,11.9,57.5,9.8,18.5,101.57,99.51,0,0,0,18.35
2013-10-01,24.7,10.8,74.5,13.3,17,101.41,99.38,0,0,0,17.75
2013-09-30,20.4,13.3,85.5,14.8,10,101.41,99.38,3.6,3.6,0,16.85
2013-09-29,20.9,12.8,79,13.6,11,101.75,99.71,0.8,0.8,0,16.85
2013-09-28,20.1,9.9,77,11.5,12,102.28,100.22,0,0,0,15
2013-09-27,19.6,10.5,73,10.2,9.5,102.36,100.28,0,0,0,15.05
2013-09-26,21,9.8,66.5,9.3,8.5,101.9,99.82,0,0,0,15.4
2013-09-25,21.5,8,65.5,7.8,11,101.59,99.53,0,0,0,14.75
2013-09-24,18.6,6,66.5,6.2,10.5,101.96,99.86,0,0,0,12.3
2013-09-23,16.3,6.9,64.5,4.7,13,102.01,99.92,0,0,0,11.6
2013-09-22,12.5,8.5,71.5,5.2,20.5,101.33,99.25,0,0,0,10.5
2013-09-21,19.8,9.5,83.5,13.2,18.5,100.56,98.51,26,26,0,14.65
2013-09-20,23.9,16.1,84.5,17.4,12.5,101.1,99.08,11.4,11.4,0,20
2013-09-19,22.4,9.4,81.5,12.2,8,101.76,99.7,0,0,0,15.89
2013-09-18,20.8,6.3,67.5,8.2,10.5,102.22,100.14,0,0,0,13.55
2013-09-17,15.7,5,67.5,5,11.5,102.91,100.79,0,0,0,10.35
2013-09-16,14.7,5.6,72,7.6,20,102.4,100.28,0,0,0,10.14
2013-09-15,19.3,9.6,69,8.9,18,101.86,99.8,1.8,1.8,0,14.45
2013-09-14,17.4,5.2,61,5.2,14,101.97,99.89,0,0,0,11.3
2013-09-12,23.7,14.8,71.5,15.4,21.5,100.92,98.92,3.2,3.2,0,19.25
2013-09-11,32.5,20.7,71,20,19,101.35,99.36,3.2,3.2,0,26.6
2013-09-10,34.1,17.5,69,19.8,16,101.24,99.24,0,0,0,25.8
2013-09-09,20.5,9.9,69,11.7,9,101.69,99.62,0.2,0.2,0,15.2
2013-09-08,19.6,11.2,69,12.4,14.5,101.58,99.53,0,0,0,15.4
2013-09-07,20.5,15.4,76,13.3,13,101.48,99.44,18,18,0,17.95
2013-09-06,22.7,7,54,6.7,12,102.23,100.14,0,0,0,14.85
2013-09-05,17.5,8.4,59.5,6,20,102.09,100,0,0,0,12.95
2013-09-04,26.4,12.5,70,12.4,18.5,101.48,99.46,0,0,0,19.45
2013-09-03,22,12.8,68,11.6,20.5,101.16,99.11,0,0,0,17.39
2013-09-02,25.3,16,77,16.1,18.5,100.72,98.71,0,0,0,20.65
2013-09-01,24.9,19.5,80.5,18.6,10.5,100.91,98.9,0.8,0.8,0,22.2
2013-08-31,25.6,20.5,80,19.9,12,100.84,98.83,0,0,0,23.05
2013-08-30,29.1,20.2,73,19,12.5,101.03,99.03,2,2,0,24.65
2013-08-29,28.6,20,73,18.8,10.5,101.61,99.61,0,0,0,24.3
2013-08-28,28.1,21.2,79.5,20.4,11,101.27,99.27,0,0,0,24.65
2013-08-27,27.7,18.8,81.5,20.2,7.5,101.21,99.22,14.2,14.2,0,23.25
2013-08-26,24.9,20.6,79,18.9,9.5,101.56,99.56,17.4,17.4,0,22.75
2013-08-25,28.7,13.6,60,14.8,18,102.3,100.24,2,2,0,21.15
2013-08-24,24.1,13.5,65,11.9,10.5,102.56,100.51,0,0,0,18.8
2013-08-23,25,15.1,57,10.6,13.5,101.99,99.94,0,0,0,20.05
2013-08-22,29.1,18.5,58,15.1,25,101.45,99.47,0,0,0,23.8
2013-08-21,31.5,19.1,61.5,17.2,13.5,101.76,99.77,0,0,0,25.3
